Date,Time,Open,High,Low,Close,Tick volume,Mid_price,Price_range,Hour
2023-04-06,18:00:00,318.066,318.527,317.887,318.356,4935,318.207,0.64,18
2023-04-06,18:30:00,318.367,318.536,317.936,317.996,4151,318.236,0.6,18
2023-04-06,19:00:00,317.987,318.246,317.636,318.147,4837,317.941,0.61,19
2023-04-06,19:30:00,318.157,318.427,317.796,318.127,4837,318.1115,0.631,19
2023-04-10,13:30:00,315.036,315.166,313.237,313.706,13835,314.2015,1.929,13
2023-04-10,14:00:00,313.696,314.487,313.316,313.867,8812,313.9015,1.171,14
2023-04-10,14:30:00,313.856,315.007,313.846,314.466,7988,314.4265,1.161,14
2023-04-10,15:00:00,314.487,315.766,314.476,315.567,7193,315.121,1.29,15
2023-04-10,15:30:00,315.566,316.147,315.216,315.247,5856,315.6815,0.931,15
2023-04-10,16:00:00,315.256,315.267,314.346,315.117,5449,314.8065,0.921,16
2023-04-10,16:30:00,315.116,316.837,315.087,316.697,6080,315.962,1.75,16
2023-04-10,17:00:00,316.706,317.227,316.596,317.186,5591,316.9115,0.631,17
2023-04-10,17:30:00,317.186,317.277,316.587,316.946,5158,316.932,0.69,17
2023-04-10,18:00:00,316.966,317.617,316.786,317.347,5276,317.2015,0.831,18
2023-04-10,18:30:00,317.367,317.776,316.937,317.737,4438,317.3565,0.839,18
2023-04-10,19:00:00,317.746,317.867,317.236,317.257,4816,317.5515,0.631,19
2023-04-10,19:30:00,317.266,317.906,317.186,317.906,6203,317.546,0.72,19
2023-04-11,13:30:00,317.837,317.886,316.246,316.586,15033,317.066,1.64,13
2023-04-11,14:00:00,316.587,316.896,315.667,316.557,12292,316.2815,1.229,14
2023-04-11,14:30:00,316.556,316.606,315.426,315.566,10301,316.016,1.18,14
2023-04-11,15:00:00,315.567,316.317,315.367,315.817,7042,315.842,0.95,15
2023-04-11,15:30:00,315.806,315.977,315.306,315.846,6166,315.6415,0.671,15
2023-04-11,16:00:00,315.836,316.537,315.796,316.107,5825,316.1665,0.741,16
2023-04-11,16:30:00,316.116,316.437,315.546,316.357,4860,315.9915,0.891,16
2023-04-11,17:00:00,316.377,316.477,315.896,316.436,5376,316.1865,0.581,17
2023-04-11,17:30:00,316.427,316.987,316.336,316.937,4562,316.6615,0.651,17
2023-04-11,18:00:00,316.937,317.057,316.496,317.047,4393,316.7765,0.561,18
2023-04-11,18:30:00,317.056,317.197,316.846,317.037,4097,317.0215,0.351,18
2023-04-11,19:00:00,317.046,317.197,316.676,316.967,4453,316.9365,0.521,19
2023-04-11,19:30:00,316.987,317.027,315.466,315.816,5861,316.2465,1.561,19
2023-04-12,13:30:00,317.766,318.397,314.856,315.606,15961,316.6265,3.541,13
2023-04-12,14:00:00,315.607,317.017,315.136,316.917,12596,316.0765,1.881,14
2023-04-12,14:30:00,316.896,317.167,314.216,314.286,13070,315.6915,2.951,14
2023-04-12,15:00:00,314.286,314.767,313.496,314.696,11415,314.1315,1.271,15
2023-04-12,15:30:00,314.706,315.936,314.316,315.766,8204,315.126,1.62,15
2023-04-12,16:00:00,315.767,316.236,315.576,315.876,7929,315.906,0.66,16
2023-04-12,16:30:00,315.897,316.186,315.566,316.096,7458,315.876,0.62,16
2023-04-12,17:00:00,316.097,316.646,315.576,316.256,7232,316.111,1.07,17
2023-04-12,17:30:00,316.287,316.507,315.416,315.676,6330,315.9615,1.091,17
2023-04-12,18:00:00,315.666,316.197,314.316,314.486,11398,315.2565,1.881,18
2023-04-12,18:30:00,314.497,314.497,313.646,314.076,10007,314.0715,0.851,18
2023-04-12,19:00:00,314.067,314.457,312.687,312.856,9987,313.572,1.77,19
2023-04-12,19:30:00,312.887,313.647,312.547,313.017,10469,313.097,1.1,19
2023-04-13,13:30:00,314.816,316.117,314.626,315.776,15562,315.3715,1.491,13
2023-04-13,14:00:00,315.796,317.467,315.496,317.236,11818,316.4815,1.971,14
2023-04-13,14:30:00,317.247,317.386,316.616,316.777,8958,317.001,0.77,14
2023-04-13,15:00:00,316.796,317.527,316.796,317.266,7339,317.1615,0.731,15
2023-04-13,15:30:00,317.297,317.607,316.806,317.517,7264,317.2065,0.801,15
2023-04-13,16:00:00,317.506,317.937,317.386,317.877,5714,317.6615,0.551,16
2023-04-13,16:30:00,317.876,317.946,317.476,317.696,4163,317.711,0.47,16
2023-04-13,17:00:00,317.696,318.237,317.296,318.097,5106,317.7665,0.941,17
2023-04-13,17:30:00,318.097,318.837,317.946,318.766,3985,318.3915,0.891,17
2023-04-13,18:00:00,318.776,319.387,318.626,319.046,4407,319.0065,0.761,18
2023-04-13,18:30:00,319.057,319.277,318.796,319.137,4732,319.0365,0.481,18
2023-04-13,19:00:00,319.147,319.597,318.956,319.427,4075,319.2765,0.641,19
2023-04-13,19:30:00,319.426,319.637,318.936,319.257,5857,319.2865,0.701,19
2023-04-14,13:30:00,317.556,320.247,317.416,319.846,13345,318.8315,2.831,13
2023-04-14,14:00:00,319.847,320.347,317.406,317.617,14519,318.8765,2.941,14
2023-04-14,14:30:00,317.647,317.966,316.997,317.636,13545,317.4815,0.969,14
2023-04-14,15:00:00,317.656,318.306,317.117,317.466,10794,317.7115,1.189,15
2023-04-14,15:30:00,317.477,317.627,316.867,317.317,9342,317.247,0.76,15
2023-04-14,16:00:00,317.326,317.327,316.566,316.807,8856,316.9465,0.761,16
2023-04-14,16:30:00,316.817,316.817,315.547,315.906,7991,316.182,1.27,16
2023-04-14,17:00:00,315.917,316.936,315.786,316.216,6403,316.361,1.15,17
2023-04-14,17:30:00,316.216,316.977,315.676,316.827,7765,316.3265,1.301,17
2023-04-14,18:00:00,316.846,317.937,316.506,317.897,6707,317.2215,1.431,18
2023-04-14,18:30:00,317.916,318.346,317.776,318.256,5909,318.061,0.57,18
2023-04-14,19:00:00,318.267,318.267,316.966,318.036,6177,317.6165,1.301,19
2023-04-14,19:30:00,318.056,318.807,317.936,318.556,7005,318.3715,0.871,19
2023-04-17,13:30:00,318.137,319.187,317.646,318.116,15395,318.4165,1.541,13
2023-04-17,14:00:00,318.117,318.877,317.566,317.906,12363,318.2215,1.311,14
2023-04-17,14:30:00,317.917,318.147,316.907,317.576,11012,317.527,1.24,14
2023-04-17,15:00:00,317.606,317.897,317.056,317.107,7961,317.4765,0.841,15
2023-04-17,15:30:00,317.106,317.106,316.347,316.716,7599,316.7265,0.759,15
2023-04-17,16:00:00,316.706,316.807,316.036,316.517,6970,316.4215,0.771,16
2023-04-17,16:30:00,316.516,316.947,316.406,316.896,4903,316.6765,0.541,16
2023-04-17,17:00:00,316.906,317.286,316.636,317.117,5385,316.961,0.65,17
2023-04-17,17:30:00,317.126,317.347,316.506,316.577,5340,316.9265,0.841,17
2023-04-17,18:00:00,316.586,316.837,316.436,316.806,5090,316.6365,0.401,18
2023-04-17,18:30:00,316.817,317.786,316.736,317.697,4764,317.261,1.05,18
2023-04-17,19:00:00,317.716,318.487,317.716,318.436,5114,318.1015,0.771,19
2023-04-17,19:30:00,318.417,318.826,318.186,318.777,5857,318.506,0.64,19
2023-04-18,13:30:00,320.986,321.407,320.076,320.307,13867,320.7415,1.331,13
2023-04-18,14:00:00,320.297,320.357,318.296,318.537,12907,319.3265,2.061,14
2023-04-18,14:30:00,318.547,318.967,318.047,318.567,10949,318.507,0.92,14
2023-04-18,15:00:00,318.536,319.017,318.386,318.776,8400,318.7015,0.631,15
2023-04-18,15:30:00,318.797,319.047,317.947,318.306,6944,318.497,1.1,15
2023-04-18,16:00:00,318.307,319.087,318.196,319.067,6129,318.6415,0.891,16
2023-04-18,16:30:00,319.076,319.167,318.307,318.557,5268,318.737,0.86,16
2023-04-18,17:00:00,318.566,318.957,318.336,318.367,4798,318.6465,0.621,17
2023-04-18,17:30:00,318.377,319.097,318.266,318.527,4457,318.6815,0.831,17
2023-04-18,18:00:00,318.516,318.956,318.196,318.787,5201,318.576,0.76,18
2023-04-18,18:30:00,318.776,318.917,317.636,318.126,5303,318.2765,1.281,18
2023-04-18,19:00:00,318.167,318.817,318.086,318.457,4646,318.4515,0.731,19
2023-04-18,19:30:00,318.447,319.107,318.306,318.817,6397,318.7065,0.801,19
2023-04-19,13:30:00,316.376,317.537,316.116,316.607,14100,316.8265,1.421,13
2023-04-19,14:00:00,316.616,317.387,316.536,317.166,9957,316.9615,0.851,14
2023-04-19,14:30:00,317.166,317.917,317.046,317.686,8884,317.4815,0.871,14
2023-04-19,15:00:00,317.696,318.277,317.646,317.887,7337,317.9615,0.631,15
2023-04-19,15:30:00,317.896,318.617,317.656,318.506,6526,318.1365,0.961,15
2023-04-19,16:00:00,318.516,319.056,318.277,318.936,5583,318.6665,0.779,16
2023-04-19,16:30:00,318.957,319.297,318.896,318.917,4462,319.0965,0.401,16
2023-04-19,17:00:00,318.926,319.397,318.786,319.326,5126,319.0915,0.611,17
2023-04-19,17:30:00,319.336,319.377,318.867,319.306,4174,319.122,0.51,17
2023-04-19,18:00:00,319.316,319.767,318.926,319.236,5149,319.3465,0.841,18
2023-04-19,18:30:00,319.247,319.326,318.806,319.307,4269,319.066,0.52,18
2023-04-19,19:00:00,319.296,319.537,319.006,319.196,3878,319.2715,0.531,19
2023-04-19,19:30:00,319.167,319.407,318.396,318.746,5821,318.9015,1.011,19
2023-04-20,13:30:00,315.687,317.466,315.556,317.257,10781,316.511,1.91,13
2023-04-20,14:00:00,317.247,318.107,317.056,317.657,10647,317.5815,1.051,14
2023-04-20,14:30:00,317.666,318.227,317.306,317.566,8882,317.7665,0.921,14
2023-04-20,15:00:00,317.566,317.646,316.667,317.416,8441,317.1565,0.979,15
2023-04-20,15:30:00,317.416,318.066,316.977,317.756,7735,317.5215,1.089,15
2023-04-20,16:00:00,317.766,318.007,317.186,317.957,7211,317.5965,0.821,16
2023-04-20,16:30:00,317.956,318.687,317.836,318.647,5403,318.2615,0.851,16
2023-04-20,17:00:00,318.677,319.257,318.436,319.057,6139,318.8465,0.821,17
2023-04-20,17:30:00,319.046,319.187,318.486,318.527,4905,318.8365,0.701,17
2023-04-20,18:00:00,318.536,318.557,316.976,317.057,5377,317.7665,1.581,18
2023-04-20,18:30:00,317.077,317.166,316.066,316.606,6811,316.616,1.1,18
2023-04-20,19:00:00,316.626,316.807,314.957,315.056,6709,315.882,1.85,19
2023-04-20,19:30:00,315.057,316.396,315.057,316.306,7923,315.7265,1.339,19
2023-04-21,13:30:00,315.876,316.287,314.377,314.416,15366,315.332,1.91,13
2023-04-21,14:00:00,314.407,316.467,314.087,315.997,13196,315.277,2.38,14
2023-04-21,14:30:00,315.987,316.167,314.577,315.516,11305,315.372,1.59,14
2023-04-21,15:00:00,315.537,316.246,315.466,316.047,8073,315.856,0.78,15
2023-04-21,15:30:00,316.046,316.796,315.656,316.497,8126,316.226,1.14,15
2023-04-21,16:00:00,316.507,316.687,315.996,316.096,6755,316.3415,0.691,16
2023-04-21,16:30:00,316.106,316.397,315.906,316.226,5315,316.1515,0.491,16
2023-04-21,17:00:00,316.246,316.687,315.997,316.246,4129,316.342,0.69,17
2023-04-21,17:30:00,316.257,317.037,316.236,316.886,4229,316.6365,0.801,17
2023-04-21,18:00:00,316.907,317.387,316.896,317.037,3513,317.1415,0.491,18
